Name,Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HILDA,Cyclist ,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,STARAPTOR 1,STARAPTOR 2,STARAPTOR 3,STARAPTOR 4,ALTARIA 1,ALTARIA 2,ALTARIA 3,ALTARIA 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,YANMEGA 1,YANMEGA 2,YANMEGA 3,YANMEGA 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,TOGEKISS 1,TOGEKISS 2,TOGEKISS 3,TOGEKISS 4,SALAMENCE 1,SALAMENCE 2,SALAMENCE 3,SALAMENCE 4,DRAGONITE 1,DRAGONITE 2,DRAGONITE 3,DRAGONITE 4,ARTICUNO 1,ARTICUNO 2,ARTICUNO 3,ARTICUNO 4,ZAPDOS 1,ZAPDOS 2,ZAPDOS 3,ZAPDOS 4,MOLTRES 1,MOLTRES 2,MOLTRES 3,MOLTRES 4
VANITA,Cyclist ,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,STARAPTOR 1,STARAPTOR 2,STARAPTOR 3,STARAPTOR 4,ALTARIA 1,ALTARIA 2,ALTARIA 3,ALTARIA 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,YANMEGA 1,YANMEGA 2,YANMEGA 3,YANMEGA 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,TOGEKISS 1,TOGEKISS 2,TOGEKISS 3,TOGEKISS 4,SALAMENCE 1,SALAMENCE 2,SALAMENCE 3,SALAMENCE 4,DRAGONITE 1,DRAGONITE 2,DRAGONITE 3,DRAGONITE 4,ARTICUNO 1,ARTICUNO 2,ARTICUNO 3,ARTICUNO 4,ZAPDOS 1,ZAPDOS 2,ZAPDOS 3,ZAPDOS 4,MOLTRES 1,MOLTRES 2,MOLTRES 3,MOLTRES 4
CLIVE,Cyclist ,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,STARAPTOR 1,STARAPTOR 2,STARAPTOR 3,STARAPTOR 4,ALTARIA 1,ALTARIA 2,ALTARIA 3,ALTARIA 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,YANMEGA 1,YANMEGA 2,YANMEGA 3,YANMEGA 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,TOGEKISS 1,TOGEKISS 2,TOGEKISS 3,TOGEKISS 4,SALAMENCE 1,SALAMENCE 2,SALAMENCE 3,SALAMENCE 4,DRAGONITE 1,DRAGONITE 2,DRAGONITE 3,DRAGONITE 4,ARTICUNO 1,ARTICUNO 2,ARTICUNO 3,ARTICUNO 4,ZAPDOS 1,ZAPDOS 2,ZAPDOS 3,ZAPDOS 4,MOLTRES 1,MOLTRES 2,MOLTRES 3,MOLTRES 4
WARD,Cyclist ,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,STARAPTOR 1,STARAPTOR 2,STARAPTOR 3,STARAPTOR 4,ALTARIA 1,ALTARIA 2,ALTARIA 3,ALTARIA 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,HONCHKROW 1,HONCHKROW 2,HONCHKROW 3,HONCHKROW 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,YANMEGA 1,YANMEGA 2,YANMEGA 3,YANMEGA 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,CROBAT 1,CROBAT 2,CROBAT 3,CROBAT 4,TOGEKISS 1,TOGEKISS 2,TOGEKISS 3,TOGEKISS 4,SALAMENCE 1,SALAMENCE 2,SALAMENCE 3,SALAMENCE 4,DRAGONITE 1,DRAGONITE 2,DRAGONITE 3,DRAGONITE 4,ARTICUNO 1,ARTICUNO 2,ARTICUNO 3,ARTICUNO 4,ZAPDOS 1,ZAPDOS 2,ZAPDOS 3,ZAPDOS 4,MOLTRES 1,MOLTRES 2,MOLTRES 3,MOLTRES 4
DELANEY,Fisherman ,QUAGSIRE 1,QUAGSIRE 2,QUAGSIRE 3,QUAGSIRE 4,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,DEWGONG 1,DEWGONG 2,DEWGONG 3,DEWGONG 4,GASTRODON 1,GASTRODON 2,GASTRODON 3,GASTRODON 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,FLOATZEL 1,FLOATZEL 2,FLOATZEL 3,FLOATZEL 4,GOLDUCK 1,GOLDUCK 2,GOLDUCK 3,GOLDUCK 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,POLITOED 1,POLITOED 2,POLITOED 3,POLITOED 4,WAILORD 1,WAILORD 2,WAILORD 3,WAILORD 4,TENTACRUEL 1,TENTACRUEL 2,TENTACRUEL 3,TENTACRUEL 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,WALREIN 1,WALREIN 2,WALREIN 3,WALREIN 4,LAPRAS 1,LAPRAS 2,LAPRAS 3,LAPRAS 4,GYARADOS 1,GYARADOS 2,GYARADOS 3,GYARADOS 4,KINGDRA 1,KINGDRA 2,KINGDRA 3,KINGDRA 4,MILOTIC 1,MILOTIC 2,MILOTIC 3,MILOTIC 4,SHARPEDO 2,WHISCASH 1,WHISCASH 2,WHISCASH 3,WHISCASH 4,,,,,,,,,,,,,,,,,,,,,,,
KEATON,Fisherman ,QUAGSIRE 1,QUAGSIRE 2,QUAGSIRE 3,QUAGSIRE 4,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,DEWGONG 1,DEWGONG 2,DEWGONG 3,DEWGONG 4,GASTRODON 1,GASTRODON 2,GASTRODON 3,GASTRODON 4,SLOWBRO 1,SLOWBRO 2,SLOWBRO 3,SLOWBRO 4,SLOWKING 1,SLOWKING 2,SLOWKING 3,SLOWKING 4,FLOATZEL 1,FLOATZEL 2,FLOATZEL 3,FLOATZEL 4,GOLDUCK 1,GOLDUCK 2,GOLDUCK 3,GOLDUCK 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,POLITOED 1,POLITOED 2,POLITOED 3,POLITOED 4,WAILORD 1,WAILORD 2,WAILORD 3,WAILORD 4,TENTACRUEL 1,TENTACRUEL 2,TENTACRUEL 3,TENTACRUEL 4,STARMIE 1,STARMIE 2,STARMIE 3,STARMIE 4,WALREIN 1,WALREIN 2,WALREIN 3,WALREIN 4,LAPRAS 1,LAPRAS 2,LAPRAS 3,LAPRAS 4,GYARADOS 1,GYARADOS 2,GYARADOS 3,GYARADOS 4,KINGDRA 1,KINGDRA 2,KINGDRA 3,KINGDRA 4,MILOTIC 1,MILOTIC 2,MILOTIC 3,MILOTIC 4,SHARPEDO 2,WHISCASH 1,WHISCASH 2,WHISCASH 3,WHISCASH 4,,,,,,,,,,,,,,,,,,,,,,,
IGGY,Guitarist ,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,RAICHU 1,RAICHU 2,RAICHU 3,RAICHU 4,MANECTRIC 1,MANECTRIC 2,MANECTRIC 3,MANECTRIC 4,ELECTRODE 1,ELECTRODE 2,ELECTRODE 3,ELECTRODE 4,FROSLASS 1,FROSLASS 2,FROSLASS 3,FROSLASS 4,MISMAGIUS 1,MISMAGIUS 2,MISMAGIUS 3,MISMAGIUS 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,GENGAR 1,GENGAR 2,GENGAR 3,GENGAR 4,AMPHAROS 1,AMPHAROS 2,AMPHAROS 3,AMPHAROS 4,LUXRAY 1,LUXRAY 2,LUXRAY 3,LUXRAY 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,DUSKNOIR 1,DUSKNOIR 2,DUSKNOIR 3,DUSKNOIR 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,ELECTIVIRE 1,ELECTIVIRE 2,ELECTIVIRE 3,ELECTIVIRE 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROGET,Guitarist ,LANTURN 1,LANTURN 2,LANTURN 3,LANTURN 4,RAICHU 1,RAICHU 2,RAICHU 3,RAICHU 4,MANECTRIC 1,MANECTRIC 2,MANECTRIC 3,MANECTRIC 4,ELECTRODE 1,ELECTRODE 2,ELECTRODE 3,ELECTRODE 4,FROSLASS 1,FROSLASS 2,FROSLASS 3,FROSLASS 4,MISMAGIUS 1,MISMAGIUS 2,MISMAGIUS 3,MISMAGIUS 4,DRIFBLIM 1,DRIFBLIM 2,DRIFBLIM 3,DRIFBLIM 4,GENGAR 1,GENGAR 2,GENGAR 3,GENGAR 4,AMPHAROS 1,AMPHAROS 2,AMPHAROS 3,AMPHAROS 4,LUXRAY 1,LUXRAY 2,LUXRAY 3,LUXRAY 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,DUSKNOIR 1,DUSKNOIR 2,DUSKNOIR 3,DUSKNOIR 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,ELECTIVIRE 1,ELECTIVIRE 2,ELECTIVIRE 3,ELECTIVIRE 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLEN,Hiker ,TORTERRA 1,TORTERRA 2,TORTERRA 3,TORTERRA 4,DUGTRIO 1,DUGTRIO 2,DUGTRIO 3,DUGTRIO 4,MAROWAK 1,MAROWAK 2,MAROWAK 3,MAROWAK 4,GOLEM 1,GOLEM 2,GOLEM 3,GOLEM 4,RHYDON 1,RHYDON 2,RHYDON 3,RHYDON 4,NIDOQUEEN 1,NIDOQUEEN 2,NIDOQUEEN 3,NIDOQUEEN 4,NIDOKING 1,NIDOKING 2,NIDOKING 3,NIDOKING 4,CRADILY 1,CRADILY 2,CRADILY 3,CRADILY 4,ARMALDO 1,ARMALDO 2,ARMALDO 3,ARMALDO 4,BASTIODON 1,BASTIODON 2,BASTIODON 3,BASTIODON 4,DONPHAN 1,DONPHAN 2,DONPHAN 3,DONPHAN 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,RAMPARDOS 1,RAMPARDOS 2,RAMPARDOS 3,RAMPARDOS 4,SHUCKLE 1,SHUCKLE 2,SHUCKLE 3,SHUCKLE 4,STEELIX 1,STEELIX 2,STEELIX 3,STEELIX 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,FLYGON 1,FLYGON 2,FLYGON 3,FLYGON 4,HIPPOWDON 1,HIPPOWDON 2,HIPPOWDON 3,HIPPOWDON 4,PROBOPASS 1,PROBOPASS 2,PROBOPASS 3,PROBOPASS 4,AGGRON 1,AGGRON 2,AGGRON 3,AGGRON 4,MAMOSWINE 1,MAMOSWINE 2,MAMOSWINE 3,MAMOSWINE 4,RHYPERIOR 1,RHYPERIOR 2,RHYPERIOR 3,RHYPERIOR 4,TYRANITAR 1,TYRANITAR 2,TYRANITAR 3,TYRANITAR 4,,,,
LYLE,Hiker ,TORTERRA 1,TORTERRA 2,TORTERRA 3,TORTERRA 4,DUGTRIO 1,DUGTRIO 2,DUGTRIO 3,DUGTRIO 4,MAROWAK 1,MAROWAK 2,MAROWAK 3,MAROWAK 4,GOLEM 1,GOLEM 2,GOLEM 3,GOLEM 4,RHYDON 1,RHYDON 2,RHYDON 3,RHYDON 4,NIDOQUEEN 1,NIDOQUEEN 2,NIDOQUEEN 3,NIDOQUEEN 4,NIDOKING 1,NIDOKING 2,NIDOKING 3,NIDOKING 4,CRADILY 1,CRADILY 2,CRADILY 3,CRADILY 4,ARMALDO 1,ARMALDO 2,ARMALDO 3,ARMALDO 4,BASTIODON 1,BASTIODON 2,BASTIODON 3,BASTIODON 4,DONPHAN 1,DONPHAN 2,DONPHAN 3,DONPHAN 4,CLAYDOL 1,CLAYDOL 2,CLAYDOL 3,CLAYDOL 4,RAMPARDOS 1,RAMPARDOS 2,RAMPARDOS 3,RAMPARDOS 4,SHUCKLE 1,SHUCKLE 2,SHUCKLE 3,SHUCKLE 4,STEELIX 1,STEELIX 2,STEELIX 3,STEELIX 4,GLISCOR 1,GLISCOR 2,GLISCOR 3,GLISCOR 4,AERODACTYL 1,AERODACTYL 2,AERODACTYL 3,AERODACTYL 4,FLYGON 1,FLYGON 2,FLYGON 3,FLYGON 4,HIPPOWDON 1,HIPPOWDON 2,HIPPOWDON 3,HIPPOWDON 4,PROBOPASS 1,PROBOPASS 2,PROBOPASS 3,PROBOPASS 4,AGGRON 1,AGGRON 2,AGGRON 3,AGGRON 4,MAMOSWINE 1,MAMOSWINE 2,MAMOSWINE 3,MAMOSWINE 4,RHYPERIOR 1,RHYPERIOR 2,RHYPERIOR 3,RHYPERIOR 4,TYRANITAR 1,TYRANITAR 2,TYRANITAR 3,TYRANITAR 4,,,,
COCOA,Idol ,VAPOREON 1,VAPOREON 2,VAPOREON 3,VAPOREON 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,FLAREON 1,FLAREON 2,FLAREON 3,FLAREON 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,UMBREON 1,UMBREON 2,UMBREON 3,UMBREON 4,LEAFEON 1,LEAFEON 2,LEAFEON 3,LEAFEON 4,GLACEON 1,GLACEON 2,GLACEON 3,GLACEON 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISSA,Idol ,VAPOREON 1,VAPOREON 2,VAPOREON 3,VAPOREON 4,JOLTEON 1,JOLTEON 2,JOLTEON 3,JOLTEON 4,FLAREON 1,FLAREON 2,FLAREON 3,FLAREON 4,ESPEON 1,ESPEON 2,ESPEON 3,ESPEON 4,UMBREON 1,UMBREON 2,UMBREON 3,UMBREON 4,LEAFEON 1,LEAFEON 2,LEAFEON 3,LEAFEON 4,GLACEON 1,GLACEON 2,GLACEON 3,GLACEON 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRISTI,Idol ,VENUSAUR 1,VENUSAUR 2,VENUSAUR 3,VENUSAUR 4,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,BLASTOISE 1,BLASTOISE 2,BLASTOISE 3,BLASTOISE 4,MEGANIUM 1,MEGANIUM 2,MEGANIUM 3,MEGANIUM 4,TYPHLOSION 1,TYPHLOSION 2,TYPHLOSION 3,TYPHLOSION 4,FERALIGATR 1,FERALIGATR 2,FERALIGATR 3,FERALIGATR 4,SCEPTILE 1,SCEPTILE 2,SCEPTILE 3,SCEPTILE 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,SWAMPERT 1,SWAMPERT 2,SWAMPERT 3,SWAMPERT 4,TORTERRA 1,TORTERRA 2,TORTERRA 3,TORTERRA 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,EMPOLEON 1,EMPOLEON 2,EMPOLEON 3,EMPOLEON 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRISTA,Idol ,VENUSAUR 1,VENUSAUR 2,VENUSAUR 3,VENUSAUR 4,CHARIZARD 1,CHARIZARD 2,CHARIZARD 3,CHARIZARD 4,BLASTOISE 1,BLASTOISE 2,BLASTOISE 3,BLASTOISE 4,MEGANIUM 1,MEGANIUM 2,MEGANIUM 3,MEGANIUM 4,TYPHLOSION 1,TYPHLOSION 2,TYPHLOSION 3,TYPHLOSION 4,FERALIGATR 1,FERALIGATR 2,FERALIGATR 3,FERALIGATR 4,SCEPTILE 1,SCEPTILE 2,SCEPTILE 3,SCEPTILE 4,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,SWAMPERT 1,SWAMPERT 2,SWAMPERT 3,SWAMPERT 4,TORTERRA 1,TORTERRA 2,TORTERRA 3,TORTERRA 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,EMPOLEON 1,EMPOLEON 2,EMPOLEON 3,EMPOLEON 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUGH,Policeman ,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,EMPOLEON 1,EMPOLEON 2,EMPOLEON 3,EMPOLEON 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,FORRETRESS 1,FORRETRESS 2,FORRETRESS 3,FORRETRESS 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,HARIYAMA 1,HARIYAMA 2,HARIYAMA 3,HARIYAMA 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,BASTIODON 1,BASTIODON 2,BASTIODON 3,BASTIODON 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,SCIZOR 1,SCIZOR 2,SCIZOR 3,SCIZOR 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,STEELIX 1,STEELIX 2,STEELIX 3,STEELIX 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,PROBOPASS 1,PROBOPASS 2,PROBOPASS 3,PROBOPASS 4,AGGRON 1,AGGRON 2,AGGRON 3,AGGRON 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,,,,,,,,,,,,
KEGAN,Policeman ,BLAZIKEN 1,BLAZIKEN 2,BLAZIKEN 3,BLAZIKEN 4,INFERNAPE 1,INFERNAPE 2,INFERNAPE 3,INFERNAPE 4,EMPOLEON 1,EMPOLEON 2,EMPOLEON 3,EMPOLEON 4,MEDICHAM 1,MEDICHAM 2,MEDICHAM 3,MEDICHAM 4,BRELOOM 1,BRELOOM 2,BRELOOM 3,BRELOOM 4,FORRETRESS 1,FORRETRESS 2,FORRETRESS 3,FORRETRESS 4,SKARMORY 1,SKARMORY 2,SKARMORY 3,SKARMORY 4,HARIYAMA 1,HARIYAMA 2,HARIYAMA 3,HARIYAMA 4,TOXICROAK 1,TOXICROAK 2,TOXICROAK 3,TOXICROAK 4,BASTIODON 1,BASTIODON 2,BASTIODON 3,BASTIODON 4,POLIWRATH 1,POLIWRATH 2,POLIWRATH 3,POLIWRATH 4,SCIZOR 1,SCIZOR 2,SCIZOR 3,SCIZOR 4,HERACROSS 1,HERACROSS 2,HERACROSS 3,HERACROSS 4,BRONZONG 1,BRONZONG 2,BRONZONG 3,BRONZONG 4,MACHAMP 1,MACHAMP 2,MACHAMP 3,MACHAMP 4,STEELIX 1,STEELIX 2,STEELIX 3,STEELIX 4,GALLADE 1,GALLADE 2,GALLADE 3,GALLADE 4,LUCARIO 1,LUCARIO 2,LUCARIO 3,LUCARIO 4,PROBOPASS 1,PROBOPASS 2,PROBOPASS 3,PROBOPASS 4,AGGRON 1,AGGRON 2,AGGRON 3,AGGRON 4,MAGNEZONE 1,MAGNEZONE 2,MAGNEZONE 3,MAGNEZONE 4,METAGROSS 1,METAGROSS 2,METAGROSS 3,METAGROSS 4,,,,,,,,,,,,
CHESTER,PI ,KINGLER 2,GLALIE 2,ABOMASNOW 2,NIDOKING 2,FLYGON 2,LAPRAS 2,MAGNEZONE 2,DUGTRIO 3,WHISCASH 3,DEWGONG 3,GASTRODON 3,WEEZING 3,BASTIODON 3,RAPIDASH 3,GLISCOR 3,EXEGGUTOR 3,HIPPOWDON 3,PROBOPASS 3,WALREIN 3,MAMOSWINE 3,RHYPERIOR 3,FORRETRESS 4,SKUNTANK 4,ELECTRODE 4,SHIFTRY 4,GLALIE 4,GOLEM 4,RHYDON 4,DRIFBLIM 4,MUK 4,PINSIR 4,DONPHAN 4,WAILORD 4,CLAYDOL 4,BRONZONG 4,STEELIX 4,LICKILICKY 4,METAGROSS 4,ARTICUNO 4,REGIROCK 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONWAY,PI ,KINGLER 2,GLALIE 2,ABOMASNOW 2,NIDOKING 2,FLYGON 2,LAPRAS 2,MAGNEZONE 2,DUGTRIO 3,WHISCASH 3,DEWGONG 3,GASTRODON 3,WEEZING 3,BASTIODON 3,RAPIDASH 3,GLISCOR 3,EXEGGUTOR 3,HIPPOWDON 3,PROBOPASS 3,WALREIN 3,MAMOSWINE 3,RHYPERIOR 3,FORRETRESS 4,SKUNTANK 4,ELECTRODE 4,SHIFTRY 4,GLALIE 4,GOLEM 4,RHYDON 4,DRIFBLIM 4,MUK 4,PINSIR 4,DONPHAN 4,WAILORD 4,CLAYDOL 4,BRONZONG 4,STEELIX 4,LICKILICKY 4,METAGROSS 4,ARTICUNO 4,REGIROCK 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RALPH,PI ,KINGLER 2,GLALIE 2,ABOMASNOW 2,NIDOKING 2,FLYGON 2,LAPRAS 2,MAGNEZONE 2,DUGTRIO 3,WHISCASH 3,DEWGONG 3,GASTRODON 3,WEEZING 3,BASTIODON 3,RAPIDASH 3,GLISCOR 3,EXEGGUTOR 3,HIPPOWDON 3,PROBOPASS 3,WALREIN 3,MAMOSWINE 3,RHYPERIOR 3,FORRETRESS 4,SKUNTANK 4,ELECTRODE 4,SHIFTRY 4,GLALIE 4,GOLEM 4,RHYDON 4,DRIFBLIM 4,MUK 4,PINSIR 4,DONPHAN 4,WAILORD 4,CLAYDOL 4,BRONZONG 4,STEELIX 4,LICKILICKY 4,METAGROSS 4,ARTICUNO 4,REGIROCK 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIVER,PI ,KINGLER 2,GLALIE 2,ABOMASNOW 2,NIDOKING 2,FLYGON 2,LAPRAS 2,MAGNEZONE 2,DUGTRIO 3,WHISCASH 3,DEWGONG 3,GASTRODON 3,WEEZING 3,BASTIODON 3,RAPIDASH 3,GLISCOR 3,EXEGGUTOR 3,HIPPOWDON 3,PROBOPASS 3,WALREIN 3,MAMOSWINE 3,RHYPERIOR 3,FORRETRESS 4,SKUNTANK 4,ELECTRODE 4,SHIFTRY 4,GLALIE 4,GOLEM 4,RHYDON 4,DRIFBLIM 4,MUK 4,PINSIR 4,DONPHAN 4,WAILORD 4,CLAYDOL 4,BRONZONG 4,STEELIX 4,LICKILICKY 4,METAGROSS 4,ARTICUNO 4,REGIROCK 4,HEATRAN 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
