Name,Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTEBAN,,BARBARACLE 2,TORTERRA 2,FORRETRESS 2,DURANT 2,NIDOKING 2,CARRACOSTA 2,CLAYDOL 2,KROOKODILE 2,KLINKLANG 2,MAMOSWINE 2,METAGROSS 2,CARBINK 2,EMPOLEON 2,SKARMORY 2,GOLEM 2,CRADILY 2,ESCAVALIER 2,BRONZONG 2,STEELIX 2,LUCARIO 2,MAGNEZONE 2,GARCHOMP 2,TYRANTRUM 2,DUGTRIO 2,WHISCASH 2,FERROTHORN 2,ARMALDO 2,SEISMITOAD 2,SHUCKLE 2,GLISCOR 2,HIPPOWDON 2,RHYPERIOR 2,AURORUS 2,MAROWAK 2,GASTRODON 2,BISHARP 2,RAMPARDOS 2,SCIZOR 2,GIGALITH 2,AERODACTYL 2,PROBOPASS 2,ARCHEOPS 2,SWAMPERT 2,QUAGSIRE 2,GOLURK 2,NIDOQUEEN 2,BASTIODON 2,DONPHAN 2,EXCADRILL 2,FLYGON 2,AGGRON 2,TYRANITAR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JULES,,BARBARACLE 2,TORTERRA 2,FORRETRESS 2,DURANT 2,NIDOKING 2,CARRACOSTA 2,CLAYDOL 2,KROOKODILE 2,KLINKLANG 2,MAMOSWINE 2,METAGROSS 2,CARBINK 2,EMPOLEON 2,SKARMORY 2,GOLEM 2,CRADILY 2,ESCAVALIER 2,BRONZONG 2,STEELIX 2,LUCARIO 2,MAGNEZONE 2,GARCHOMP 2,TYRANTRUM 2,DUGTRIO 2,WHISCASH 2,FERROTHORN 2,ARMALDO 2,SEISMITOAD 2,SHUCKLE 2,GLISCOR 2,HIPPOWDON 2,RHYPERIOR 2,AURORUS 2,MAROWAK 2,GASTRODON 2,BISHARP 2,RAMPARDOS 2,SCIZOR 2,GIGALITH 2,AERODACTYL 2,PROBOPASS 2,ARCHEOPS 2,SWAMPERT 2,QUAGSIRE 2,GOLURK 2,NIDOQUEEN 2,BASTIODON 2,DONPHAN 2,EXCADRILL 2,FLYGON 2,AGGRON 2,TYRANITAR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANUEL,,HAWLUCHA 2,LANTURN 2,STARAPTOR 2,ZEBSTRIKA 2,GLISCOR 2,FLYGON 2,GYARADOS 2,SALAMENCE 2,TALONFLAME 2,SKARMORY 2,UNFEZANT 2,DRIFBLIM 2,MANDIBUZZ 2,JOLTEON 2,ELECTIVIRE 2,NOIVERN 2,VESPIQUEN 2,ELECTRODE 2,AMPHAROS 2,BRAVIARY 2,CROBAT 2,TOGEKISS 2,CHARIZARD 2,RAICHU 2,ALTARIA 2,LUXRAY 2,AERODACTYL 2,MAGNEZONE 2,ARCHEOPS 2,EMPOLEON 2,MANECTRIC 2,FLOATZEL 2,HONCHKROW 2,YANMEGA 2,EELEKTROSS 2,DRAGONITE 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RORY,,HAWLUCHA 2,LANTURN 2,STARAPTOR 2,ZEBSTRIKA 2,GLISCOR 2,FLYGON 2,GYARADOS 2,SALAMENCE 2,TALONFLAME 2,SKARMORY 2,UNFEZANT 2,DRIFBLIM 2,MANDIBUZZ 2,JOLTEON 2,ELECTIVIRE 2,NOIVERN 2,VESPIQUEN 2,ELECTRODE 2,AMPHAROS 2,BRAVIARY 2,CROBAT 2,TOGEKISS 2,CHARIZARD 2,RAICHU 2,ALTARIA 2,LUXRAY 2,AERODACTYL 2,MAGNEZONE 2,ARCHEOPS 2,EMPOLEON 2,MANECTRIC 2,FLOATZEL 2,HONCHKROW 2,YANMEGA 2,EELEKTROSS 2,DRAGONITE 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIO,,HAWLUCHA 2,LANTURN 2,STARAPTOR 2,ZEBSTRIKA 2,GLISCOR 2,FLYGON 2,GYARADOS 2,SALAMENCE 2,TALONFLAME 2,SKARMORY 2,UNFEZANT 2,DRIFBLIM 2,MANDIBUZZ 2,JOLTEON 2,ELECTIVIRE 2,NOIVERN 2,VESPIQUEN 2,ELECTRODE 2,AMPHAROS 2,BRAVIARY 2,CROBAT 2,TOGEKISS 2,CHARIZARD 2,RAICHU 2,ALTARIA 2,LUXRAY 2,AERODACTYL 2,MAGNEZONE 2,ARCHEOPS 2,EMPOLEON 2,MANECTRIC 2,FLOATZEL 2,HONCHKROW 2,YANMEGA 2,EELEKTROSS 2,DRAGONITE 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIERRA,,HAWLUCHA 2,LANTURN 2,STARAPTOR 2,ZEBSTRIKA 2,GLISCOR 2,FLYGON 2,GYARADOS 2,SALAMENCE 2,TALONFLAME 2,SKARMORY 2,UNFEZANT 2,DRIFBLIM 2,MANDIBUZZ 2,JOLTEON 2,ELECTIVIRE 2,NOIVERN 2,VESPIQUEN 2,ELECTRODE 2,AMPHAROS 2,BRAVIARY 2,CROBAT 2,TOGEKISS 2,CHARIZARD 2,RAICHU 2,ALTARIA 2,LUXRAY 2,AERODACTYL 2,MAGNEZONE 2,ARCHEOPS 2,EMPOLEON 2,MANECTRIC 2,FLOATZEL 2,HONCHKROW 2,YANMEGA 2,EELEKTROSS 2,DRAGONITE 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUCY,,CARBINK 2,AROMATISSE 2,SKUNTANK 2,AMBIPOM 2,MILTANK 2,HONCHKROW 2,BRAVIARY 2,BOUFFALANT 2,TYRANITAR 2,PYROAR 2,GRANBULL 2,UNFEZANT 2,KANGASKHAN 2,BISHARP 2,KROOKODILE 2,PORYGON2 2,PORYGON-Z 2,HYDREIGON 2,SYLVEON 2,MRMIME 2,SHIFTRY 2,TAUROS 2,URSARING 2,WEAVILE 2,LICKILICKY 2,SNORLAX 2,SLAKING 2,FLORGES 2,ABSOL 2,EXPLOUD 2,SPIRITOMB 2,HOUNDOOM 2,ZOROARK 2,GARDEVOIR 2,BLISSEY 2,SLURPUFF 2,STARAPTOR 2,LOPUNNY 2,SCRAFTY 2,DRAPION 2,MANDIBUZZ 2,UMBREON 2,TOGEKISS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUCINDA,,CARBINK 2,AROMATISSE 2,SKUNTANK 2,AMBIPOM 2,MILTANK 2,HONCHKROW 2,BRAVIARY 2,BOUFFALANT 2,TYRANITAR 2,PYROAR 2,GRANBULL 2,UNFEZANT 2,KANGASKHAN 2,BISHARP 2,KROOKODILE 2,PORYGON2 2,PORYGON-Z 2,HYDREIGON 2,SYLVEON 2,MRMIME 2,SHIFTRY 2,TAUROS 2,URSARING 2,WEAVILE 2,LICKILICKY 2,SNORLAX 2,SLAKING 2,FLORGES 2,ABSOL 2,EXPLOUD 2,SPIRITOMB 2,HOUNDOOM 2,ZOROARK 2,GARDEVOIR 2,BLISSEY 2,SLURPUFF 2,STARAPTOR 2,LOPUNNY 2,SCRAFTY 2,DRAPION 2,MANDIBUZZ 2,UMBREON 2,TOGEKISS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORIAN,,CHESNAUGHT 3,MEGANIUM 3,FORRETRESS 3,SHIFTRY 3,CRADILY 3,SCIZOR 3,EXEGGUTOR 3,GOGOAT 3,SCEPTILE 3,VESPIQUEN 3,LILLIGANT 3,ARMALDO 3,HERACROSS 3,LEAFEON 3,TREVENANT 3,TORTERRA 3,VILEPLUME 3,DURANT 3,ESCAVALIER 3,SHUCKLE 3,TANGROWTH 3,GOURGEIST 3,SERPERIOR 3,VICTREEBEL 3,FERROTHORN 3,ACCELGOR 3,ROSERADE 3,VOLCARONA 3,VENUSAUR 3,BRELOOM 3,LUDICOLO 3,ABOMASNOW 3,PINSIR 3,YANMEGA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIORGI,,CHESNAUGHT 3,MEGANIUM 3,FORRETRESS 3,SHIFTRY 3,CRADILY 3,SCIZOR 3,EXEGGUTOR 3,GOGOAT 3,SCEPTILE 3,VESPIQUEN 3,LILLIGANT 3,ARMALDO 3,HERACROSS 3,LEAFEON 3,TREVENANT 3,TORTERRA 3,VILEPLUME 3,DURANT 3,ESCAVALIER 3,SHUCKLE 3,TANGROWTH 3,GOURGEIST 3,SERPERIOR 3,VICTREEBEL 3,FERROTHORN 3,ACCELGOR 3,ROSERADE 3,VOLCARONA 3,VENUSAUR 3,BRELOOM 3,LUDICOLO 3,ABOMASNOW 3,PINSIR 3,YANMEGA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYLAN,,BARBARACLE 3,BLASTOISE 3,QUAGSIRE 3,GASTRODON 3,SLOWKING 3,POLIWRATH 3,STARMIE 3,MAMOSWINE 3,MILOTIC 3,AVALUGG 3,FERALIGATR 3,JYNX 3,LUDICOLO 3,ABOMASNOW 3,POLITOED 3,VAPOREON 3,LAPRAS 3,AURORUS 3,SWAMPERT 3,LANTURN 3,FROSLASS 3,FLOATZEL 3,WAILORD 3,GLACEON 3,VANILLUXE 3,GRENINJA 3,EMPOLEON 3,WHISCASH 3,SLOWBRO 3,CARRACOSTA 3,WEAVILE 3,BEARTIC 3,GYARADOS 3,CLAWITZER 3,SAMUROTT 3,DEWGONG 3,CRYOGONAL 3,SEISMITOAD 3,TENTACRUEL 3,WALREIN 3,KINGDRA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOLLO,,BARBARACLE 3,BLASTOISE 3,QUAGSIRE 3,GASTRODON 3,SLOWKING 3,POLIWRATH 3,STARMIE 3,MAMOSWINE 3,MILOTIC 3,AVALUGG 3,FERALIGATR 3,JYNX 3,LUDICOLO 3,ABOMASNOW 3,POLITOED 3,VAPOREON 3,LAPRAS 3,AURORUS 3,SWAMPERT 3,LANTURN 3,FROSLASS 3,FLOATZEL 3,WAILORD 3,GLACEON 3,VANILLUXE 3,GRENINJA 3,EMPOLEON 3,WHISCASH 3,SLOWBRO 3,CARRACOSTA 3,WEAVILE 3,BEARTIC 3,GYARADOS 3,CLAWITZER 3,SAMUROTT 3,DEWGONG 3,CRYOGONAL 3,SEISMITOAD 3,TENTACRUEL 3,WALREIN 3,KINGDRA 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O'HARE,,RAMPARDOS 3,ESCAVALIER 3,POLIWRATH 3,POLITOED 3,HOUNDOOM 3,DRAPION 3,HONCHKROW 3,KROOKODILE 3,MANDIBUZZ 3,LICKILICKY 3,STARMIE 3,JOLTEON 3,GLACEON 3,MIENSHAO 3,MAMOSWINE 3,TANGROWTH 3,KINGDRA 3,MAGMORTAR 3,ARCHEOPS 3,GARCHOMP 3,BASTIODON 3,ACCELGOR 3,RAPIDASH 3,PINSIR 3,DONPHAN 3,LUXRAY 3,ROSERADE 3,STEELIX 3,BRAVIARY 3,YANMEGA 3,FLYGON 3,FLAREON 3,LUCARIO 3,BEARTIC 3,LAPRAS 3,PORYGON-Z 3,SNORLAX 3,HAXORUS 3,DRAGONITE 3,HYDREIGON 3,FLOATZEL 3,ZEBSTRIKA 3,MUK 3,SCIZOR 3,WAILORD 3,NINETALES 3,GIGALITH 3,WEAVILE 3,TENTACRUEL 3,GARDEVOIR 3,KLINKLANG 3,ESPEON 3,HIPPOWDON 3,BOUFFALANT 3,CROBAT 3,VANILLUXE 3,BLISSEY 3,TOGEKISS 3,TYRANITAR 3,SLAKING 3,MISMAGIUS 3,DRIFBLIM 3,GENGAR 3,HERACROSS 3,CLAYDOL 3,MACHAMP 3,CONKELDURR 3,GLISCOR 3,AERODACTYL 3,GALLADE 3,CHANDELURE 3,UMBREON 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,EELEKTROSS 3,MILOTIC 3,VOLCARONA 3,SALAMENCE 3,CARRACOSTA 3,SEISMITOAD 3,AMPHAROS 3,URSARING 3,BRONZONG 3,SHUCKLE 3,EXCADRILL 3,ZOROARK 3,PORYGON2 3,EXEGGUTOR 3,VAPOREON 3,LEAFEON 3,DUSKNOIR 3,WALREIN 3,RHYPERIOR 3,GYARADOS 3,ELECTIVIRE 3,ARCANINE 3,METAGROSS 3,,
VALENCIA,,RAMPARDOS 3,ESCAVALIER 3,POLIWRATH 3,POLITOED 3,HOUNDOOM 3,DRAPION 3,HONCHKROW 3,KROOKODILE 3,MANDIBUZZ 3,LICKILICKY 3,STARMIE 3,JOLTEON 3,GLACEON 3,MIENSHAO 3,MAMOSWINE 3,TANGROWTH 3,KINGDRA 3,MAGMORTAR 3,ARCHEOPS 3,GARCHOMP 3,BASTIODON 3,ACCELGOR 3,RAPIDASH 3,PINSIR 3,DONPHAN 3,LUXRAY 3,ROSERADE 3,STEELIX 3,BRAVIARY 3,YANMEGA 3,FLYGON 3,FLAREON 3,LUCARIO 3,BEARTIC 3,LAPRAS 3,PORYGON-Z 3,SNORLAX 3,HAXORUS 3,DRAGONITE 3,HYDREIGON 3,FLOATZEL 3,ZEBSTRIKA 3,MUK 3,SCIZOR 3,WAILORD 3,NINETALES 3,GIGALITH 3,WEAVILE 3,TENTACRUEL 3,GARDEVOIR 3,KLINKLANG 3,ESPEON 3,HIPPOWDON 3,BOUFFALANT 3,CROBAT 3,VANILLUXE 3,BLISSEY 3,TOGEKISS 3,TYRANITAR 3,SLAKING 3,MISMAGIUS 3,DRIFBLIM 3,GENGAR 3,HERACROSS 3,CLAYDOL 3,MACHAMP 3,CONKELDURR 3,GLISCOR 3,AERODACTYL 3,GALLADE 3,CHANDELURE 3,UMBREON 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,EELEKTROSS 3,MILOTIC 3,VOLCARONA 3,SALAMENCE 3,CARRACOSTA 3,SEISMITOAD 3,AMPHAROS 3,URSARING 3,BRONZONG 3,SHUCKLE 3,EXCADRILL 3,ZOROARK 3,PORYGON2 3,EXEGGUTOR 3,VAPOREON 3,LEAFEON 3,DUSKNOIR 3,WALREIN 3,RHYPERIOR 3,GYARADOS 3,ELECTIVIRE 3,ARCANINE 3,METAGROSS 3,,
EWERT,,RAMPARDOS 3,ESCAVALIER 3,POLIWRATH 3,POLITOED 3,HOUNDOOM 3,DRAPION 3,HONCHKROW 3,KROOKODILE 3,MANDIBUZZ 3,LICKILICKY 3,STARMIE 3,JOLTEON 3,GLACEON 3,MIENSHAO 3,MAMOSWINE 3,TANGROWTH 3,KINGDRA 3,MAGMORTAR 3,ARCHEOPS 3,GARCHOMP 3,BASTIODON 3,ACCELGOR 3,RAPIDASH 3,PINSIR 3,DONPHAN 3,LUXRAY 3,ROSERADE 3,STEELIX 3,BRAVIARY 3,YANMEGA 3,FLYGON 3,FLAREON 3,LUCARIO 3,BEARTIC 3,LAPRAS 3,PORYGON-Z 3,SNORLAX 3,HAXORUS 3,DRAGONITE 3,HYDREIGON 3,FLOATZEL 3,ZEBSTRIKA 3,MUK 3,SCIZOR 3,WAILORD 3,NINETALES 3,GIGALITH 3,WEAVILE 3,TENTACRUEL 3,GARDEVOIR 3,KLINKLANG 3,ESPEON 3,HIPPOWDON 3,BOUFFALANT 3,CROBAT 3,VANILLUXE 3,BLISSEY 3,TOGEKISS 3,TYRANITAR 3,SLAKING 3,MISMAGIUS 3,DRIFBLIM 3,GENGAR 3,HERACROSS 3,CLAYDOL 3,MACHAMP 3,CONKELDURR 3,GLISCOR 3,AERODACTYL 3,GALLADE 3,CHANDELURE 3,UMBREON 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,EELEKTROSS 3,MILOTIC 3,VOLCARONA 3,SALAMENCE 3,CARRACOSTA 3,SEISMITOAD 3,AMPHAROS 3,URSARING 3,BRONZONG 3,SHUCKLE 3,EXCADRILL 3,ZOROARK 3,PORYGON2 3,EXEGGUTOR 3,VAPOREON 3,LEAFEON 3,DUSKNOIR 3,WALREIN 3,RHYPERIOR 3,GYARADOS 3,ELECTIVIRE 3,ARCANINE 3,METAGROSS 3,,
NOEMIE,,RAMPARDOS 3,ESCAVALIER 3,POLIWRATH 3,POLITOED 3,HOUNDOOM 3,DRAPION 3,HONCHKROW 3,KROOKODILE 3,MANDIBUZZ 3,LICKILICKY 3,STARMIE 3,JOLTEON 3,GLACEON 3,MIENSHAO 3,MAMOSWINE 3,TANGROWTH 3,KINGDRA 3,MAGMORTAR 3,ARCHEOPS 3,GARCHOMP 3,BASTIODON 3,ACCELGOR 3,RAPIDASH 3,PINSIR 3,DONPHAN 3,LUXRAY 3,ROSERADE 3,STEELIX 3,BRAVIARY 3,YANMEGA 3,FLYGON 3,FLAREON 3,LUCARIO 3,BEARTIC 3,LAPRAS 3,PORYGON-Z 3,SNORLAX 3,HAXORUS 3,DRAGONITE 3,HYDREIGON 3,FLOATZEL 3,ZEBSTRIKA 3,MUK 3,SCIZOR 3,WAILORD 3,NINETALES 3,GIGALITH 3,WEAVILE 3,TENTACRUEL 3,GARDEVOIR 3,KLINKLANG 3,ESPEON 3,HIPPOWDON 3,BOUFFALANT 3,CROBAT 3,VANILLUXE 3,BLISSEY 3,TOGEKISS 3,TYRANITAR 3,SLAKING 3,MISMAGIUS 3,DRIFBLIM 3,GENGAR 3,HERACROSS 3,CLAYDOL 3,MACHAMP 3,CONKELDURR 3,GLISCOR 3,AERODACTYL 3,GALLADE 3,CHANDELURE 3,UMBREON 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,EELEKTROSS 3,MILOTIC 3,VOLCARONA 3,SALAMENCE 3,CARRACOSTA 3,SEISMITOAD 3,AMPHAROS 3,URSARING 3,BRONZONG 3,SHUCKLE 3,EXCADRILL 3,ZOROARK 3,PORYGON2 3,EXEGGUTOR 3,VAPOREON 3,LEAFEON 3,DUSKNOIR 3,WALREIN 3,RHYPERIOR 3,GYARADOS 3,ELECTIVIRE 3,ARCANINE 3,METAGROSS 3,,
HARRIS,,RAMPARDOS 3,ESCAVALIER 3,POLIWRATH 3,POLITOED 3,HOUNDOOM 3,DRAPION 3,HONCHKROW 3,KROOKODILE 3,MANDIBUZZ 3,LICKILICKY 3,STARMIE 3,JOLTEON 3,GLACEON 3,MIENSHAO 3,MAMOSWINE 3,TANGROWTH 3,KINGDRA 3,MAGMORTAR 3,ARCHEOPS 3,GARCHOMP 3,BASTIODON 3,ACCELGOR 3,RAPIDASH 3,PINSIR 3,DONPHAN 3,LUXRAY 3,ROSERADE 3,STEELIX 3,BRAVIARY 3,YANMEGA 3,FLYGON 3,FLAREON 3,LUCARIO 3,BEARTIC 3,LAPRAS 3,PORYGON-Z 3,SNORLAX 3,HAXORUS 3,DRAGONITE 3,HYDREIGON 3,FLOATZEL 3,ZEBSTRIKA 3,MUK 3,SCIZOR 3,WAILORD 3,NINETALES 3,GIGALITH 3,WEAVILE 3,TENTACRUEL 3,GARDEVOIR 3,KLINKLANG 3,ESPEON 3,HIPPOWDON 3,BOUFFALANT 3,CROBAT 3,VANILLUXE 3,BLISSEY 3,TOGEKISS 3,TYRANITAR 3,SLAKING 3,MISMAGIUS 3,DRIFBLIM 3,GENGAR 3,HERACROSS 3,CLAYDOL 3,MACHAMP 3,CONKELDURR 3,GLISCOR 3,AERODACTYL 3,GALLADE 3,CHANDELURE 3,UMBREON 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,EELEKTROSS 3,MILOTIC 3,VOLCARONA 3,SALAMENCE 3,CARRACOSTA 3,SEISMITOAD 3,AMPHAROS 3,URSARING 3,BRONZONG 3,SHUCKLE 3,EXCADRILL 3,ZOROARK 3,PORYGON2 3,EXEGGUTOR 3,VAPOREON 3,LEAFEON 3,DUSKNOIR 3,WALREIN 3,RHYPERIOR 3,GYARADOS 3,ELECTIVIRE 3,ARCANINE 3,METAGROSS 3,,
ELIZABETH,,RAMPARDOS 3,ESCAVALIER 3,POLIWRATH 3,POLITOED 3,HOUNDOOM 3,DRAPION 3,HONCHKROW 3,KROOKODILE 3,MANDIBUZZ 3,LICKILICKY 3,STARMIE 3,JOLTEON 3,GLACEON 3,MIENSHAO 3,MAMOSWINE 3,TANGROWTH 3,KINGDRA 3,MAGMORTAR 3,ARCHEOPS 3,GARCHOMP 3,BASTIODON 3,ACCELGOR 3,RAPIDASH 3,PINSIR 3,DONPHAN 3,LUXRAY 3,ROSERADE 3,STEELIX 3,BRAVIARY 3,YANMEGA 3,FLYGON 3,FLAREON 3,LUCARIO 3,BEARTIC 3,LAPRAS 3,PORYGON-Z 3,SNORLAX 3,HAXORUS 3,DRAGONITE 3,HYDREIGON 3,FLOATZEL 3,ZEBSTRIKA 3,MUK 3,SCIZOR 3,WAILORD 3,NINETALES 3,GIGALITH 3,WEAVILE 3,TENTACRUEL 3,GARDEVOIR 3,KLINKLANG 3,ESPEON 3,HIPPOWDON 3,BOUFFALANT 3,CROBAT 3,VANILLUXE 3,BLISSEY 3,TOGEKISS 3,TYRANITAR 3,SLAKING 3,MISMAGIUS 3,DRIFBLIM 3,GENGAR 3,HERACROSS 3,CLAYDOL 3,MACHAMP 3,CONKELDURR 3,GLISCOR 3,AERODACTYL 3,GALLADE 3,CHANDELURE 3,UMBREON 3,PROBOPASS 3,AGGRON 3,MAGNEZONE 3,EELEKTROSS 3,MILOTIC 3,VOLCARONA 3,SALAMENCE 3,CARRACOSTA 3,SEISMITOAD 3,AMPHAROS 3,URSARING 3,BRONZONG 3,SHUCKLE 3,EXCADRILL 3,ZOROARK 3,PORYGON2 3,EXEGGUTOR 3,VAPOREON 3,LEAFEON 3,DUSKNOIR 3,WALREIN 3,RHYPERIOR 3,GYARADOS 3,ELECTIVIRE 3,ARCANINE 3,METAGROSS 3,,
HEATHROW,,BARBARACLE 3,TYRANTRUM 3,DELPHOX 3,GOODRA 3,AROMATISSE 3,TYPHLOSION 3,TORTERRA 3,SAMUROTT 3,GRANBULL 3,FORRETRESS 3,VESPIQUEN 3,GASTRODON 3,VILEPLUME 3,EXPLOUD 3,AMBIPOM 3,SLOWBRO 3,CRYOGONAL 3,ALAKAZAM 3,GOTHITELLE 3,NIDOKING 3,HAWLUCHA 3,AURORUS 3,GRENINJA 3,TREVENANT 3,VENUSAUR 3,FERALIGATR 3,INFERNAPE 3,DUGTRIO 3,JYNX 3,SKARMORY 3,RAICHU 3,SKUNTANK 3,VICTREEBEL 3,LOPUNNY 3,COFAGRIGUS 3,WEEZING 3,DRUDDIGON 3,SLOWKING 3,REUNICLUS 3,CRADILY 3,CARBINK 3,TALONFLAME 3,GOGOAT 3,GOURGEIST 3,CHARIZARD 3,SCEPTILE 3,EMPOLEON 3,MAROWAK 3,MRMIME 3,ABSOL 3,DEWGONG 3,SAWK 3,ELECTRODE 3,FROSLASS 3,GOLURK 3,KANGASKHAN 3,MUSHARNA 3,MILTANK 3,BISHARP 3,ARMALDO 3,PYROAR 3,SYLVEON 3,NOIVERN 3,CLAWITZER 3,BLASTOISE 3,BLAZIKEN 3,SERPERIOR 3,MEDICHAM 3,LANTURN 3,WHISCASH 3,MANECTRIC 3,THROH 3,LUDICOLO 3,LILLIGANT 3,DURANT 3,TAUROS 3,SCRAFTY 3,ALTARIA 3,ABOMASNOW 3,AVALUGG 3,CHESNAUGHT 3,FLORGES 3,SLURPUFF 3,MEGANIUM 3,SWAMPERT 3,EMBOAR 3,QUAGSIRE 3,BRELOOM 3,HARIYAMA 3,STARAPTOR 3,UNFEZANT 3,SHIFTRY 3,DARMANITAN 3,GOLEM 3,SPIRITOMB 3,FERROTHORN 3,TOXICROAK 3,NIDOQUEEN 3,,
ODESSA,,BARBARACLE 3,TYRANTRUM 3,DELPHOX 3,GOODRA 3,AROMATISSE 3,TYPHLOSION 3,TORTERRA 3,SAMUROTT 3,GRANBULL 3,FORRETRESS 3,VESPIQUEN 3,GASTRODON 3,VILEPLUME 3,EXPLOUD 3,AMBIPOM 3,SLOWBRO 3,CRYOGONAL 3,ALAKAZAM 3,GOTHITELLE 3,NIDOKING 3,HAWLUCHA 3,AURORUS 3,GRENINJA 3,TREVENANT 3,VENUSAUR 3,FERALIGATR 3,INFERNAPE 3,DUGTRIO 3,JYNX 3,SKARMORY 3,RAICHU 3,SKUNTANK 3,VICTREEBEL 3,LOPUNNY 3,COFAGRIGUS 3,WEEZING 3,DRUDDIGON 3,SLOWKING 3,REUNICLUS 3,CRADILY 3,CARBINK 3,TALONFLAME 3,GOGOAT 3,GOURGEIST 3,CHARIZARD 3,SCEPTILE 3,EMPOLEON 3,MAROWAK 3,MRMIME 3,ABSOL 3,DEWGONG 3,SAWK 3,ELECTRODE 3,FROSLASS 3,GOLURK 3,KANGASKHAN 3,MUSHARNA 3,MILTANK 3,BISHARP 3,ARMALDO 3,PYROAR 3,SYLVEON 3,NOIVERN 3,CLAWITZER 3,BLASTOISE 3,BLAZIKEN 3,SERPERIOR 3,MEDICHAM 3,LANTURN 3,WHISCASH 3,MANECTRIC 3,THROH 3,LUDICOLO 3,LILLIGANT 3,DURANT 3,TAUROS 3,SCRAFTY 3,ALTARIA 3,ABOMASNOW 3,AVALUGG 3,CHESNAUGHT 3,FLORGES 3,SLURPUFF 3,MEGANIUM 3,SWAMPERT 3,EMBOAR 3,QUAGSIRE 3,BRELOOM 3,HARIYAMA 3,STARAPTOR 3,UNFEZANT 3,SHIFTRY 3,DARMANITAN 3,GOLEM 3,SPIRITOMB 3,FERROTHORN 3,TOXICROAK 3,NIDOQUEEN 3,,
